77,"adıyakşı",2
81,"adıyakşı",5
58,"adi adım",4
60,"adi adım",3
69,"adi adım",6
16,"adi defter",3
37,"adi defter",1
38,"adi defter",5
40,"adi defter",3
47,"adi defter",1
76,"adi defter",5
87,"adi defter",5
91,"adi defter",3
13,"adileşme",7
17,"adileşme",3
30,"adileşme",7
36,"adileşme",1
50,"adileşme",7
67,"adileşme",4
91,"adileşme",5
1,"adlandırılma",6
26,"adlandırılma",5
26,"adlandırılma",6
67,"adlandırılma",2
90,"adlandırılma",4
1,"adli",4
9,"adli",4
45,"adli",4
46,"adli",1
55,"adli",5
59,"adli",6
100,"adli",1
19,"adli makam",1
44,"adli makam",4
50,"adli makam",3
63,"adli makam",3
66,"adli makam",7
78,"adli makam",4
88,"adli makam",1
9,"adliyeci",5
42,"adliyeci",5
69,"adliyeci",1
90,"adliyeci",4
3,"adonis",2
52,"adonis",7
73,"adonis",7
87,"adonis",5
96,"adonis",4
65,"adriyatik denizi",1
84,"adriyatik denizi",3
44,"adsorpsiyon",6
78,"adsorpsiyon",4
97,"adsorpsiyon",7
4,"aet",5
10,"aet",1
22,"aet",3
39,"aet",2
40,"aet",5
77,"aet",5
89,"aet",3
25,"afallamak",7
44,"afallamak",1
84,"afallamak",3
92,"afallamak",4
93,"afallamak",1
16,"afallaşma",7
30,"afallaşma",2
50,"afallaşma",7
51,"afallaşma",1
86,"afallaşma",1
89,"afallaşma",5
22,"afallatma",3
30,"afallatma",5
31,"afallatma",5
50,"afallatma",7
37,"aferin almak",5
40,"aferin almak",6
44,"aferin almak",7
67,"aferin almak",2
82,"aferin almak",2
91,"aferin almak",6
9,"affınıza sığınarak",1
18,"affınıza sığınarak",5
68,"affınıza sığınarak",7
48,"affolunmak",1
53,"affolunmak",6
55,"affolunmak",1
70,"affolunmak",1
86,"affolunmak",3
20,"afi",1
21,"afi",2
23,"afi",1
35,"afi",5
37,"afi",6
46,"afi",2
52,"afi",7
62,"afi",2
67,"afi",6
68,"afi",5
90,"afi",4
2,"afis",7
9,"afis",7
25,"afis",3
27,"afis",7
50,"afis",1
52,"afis",2
73,"afis",1
5,"afiş",5
21,"afiş",4
22,"afiş",1
38,"afiş",1
39,"afiş",2
41,"afiş",4
51,"afiş",1
84,"afiş",5
84,"afiş",3
4,"afiş yutmak",5
15,"afiş yutmak",1
17,"afiş yutmak",5
49,"afiş yutmak",6
4,"afişe",7
28,"afişe",6
32,"afişe",7
42,"afişe",6
64,"afişe",2
16,"afiyet",4
45,"afiyet",2
51,"afiyet",1
80,"afiyet",7
84,"afiyet",4
18,"afiyet olsun",6
49,"afiyet olsun",5
78,"afiyet olsun",3
95,"afiyet olsun",5
22,"afiyetle",7
38,"afiyetle",2
64,"afiyetle",1
42,"aforozlu",2
52,"aforozlu",4
94,"aforozlu",5
24,"afsuncuya",3
67,"afsuncuya",2
69,"afsuncuya",4
76,"afsuncuya",6
36,"afşın",2
55,"afşın",6
75,"afşın",3
75,"afşın",6
78,"afşın",4
94,"afşın",7
98,"afşın",1
4,"aftaka",5
18,"aftaka",5
18,"aftaka",7
23,"aftaka",7
62,"aftaka",4
83,"aftaka",1
39,"afyonlamak",7
42,"afyonlamak",4
86,"afyonlamak",7
10,"aglütinin",2
25,"aglütinin",7
44,"aglütinin",3
67,"aglütinin",2
3,"agnostiszm",5
60,"agnostiszm",6
79,"agnostiszm",7
15,"agu bebek",7
62,"agu bebek",3
72,"agu bebek",3
17,"ağa",1
83,"ağa",2
94,"ağa",1
97,"ağa",2
14,"ağabeylik",2
57,"ağabeylik",7
96,"ağabeylik",3
3,"ağaç delen",2
59,"ağaç delen",4
90,"ağaç delen",1
94,"ağaç delen",6
82,"ağaç nemi",4
12,"ağaç parkı",2
35,"ağaç parkı",4
39,"ağaç parkı",6
74,"ağaç parkı",4
87,"ağaç parkı",4
93,"ağaç parkı",5
93,"ağaç parkı",2
1,"ağaççılık",6
32,"ağaççılık",2
44,"ağaççılık",6
45,"ağaççılık",6
53,"ağaççılık",2
79,"ağaççılık",4
93,"ağaççılık",4
20,"ağaçkesen",2
24,"ağaçkesen",7
39,"ağaçkesen",5
42,"ağaçkesen",3
56,"ağaçkesen",4
60,"ağaçkesen",1
94,"ağaçkesen",6
99,"ağaçkesen",1
3,"ağaçlıklı",7
38,"ağaçlıklı",4
83,"ağaçlıklı",1
87,"ağaçlıklı",1
89,"ağaçlıklı",1
14,"ağalanma",4
17,"ağalanma",2
46,"ağalanma",2
47,"ağalanma",1
55,"ağalanma",1
71,"ağalanma",4
77,"ağalanma",7
83,"ağalanma",2
36,"ağartma",6
81,"ağartma",6
6,"ağdacı",4
18,"ağdacı",5
29,"ağdacı",2
39,"ağdacı",3
44,"ağdacı",7
69,"ağdacı",7
89,"ağdacı",5
94,"ağdacı",5
94,"ağdacı",7
21,"ağdalanmış",1
32,"ağdalanmış",5
39,"ağdalanmış",2
57,"ağdalanmış",6
58,"ağdalanmış",6
82,"ağdalanmış",1
84,"ağdalanmış",6
85,"ağdalanmış",2
6,"ağdalaşma",6
64,"ağdalaşma",2
67,"ağdalaşma",5
32,"ağdalaşmak",4
52,"ağdalaşmak",1
57,"ağdalaşmak",6
66,"ağdalaşmak",2
85,"ağdalaşmak",7
13,"ağı otu",2
14,"ağı otu",7
26,"ağı otu",7
48,"ağı otu",6
66,"ağı otu",6
84,"ağı otu",6
16,"ağıç",3
16,"ağıç",1
13,"ağılanma",7
45,"ağılanma",1
51,"ağılanma",2
53,"ağılanma",4
63,"ağılanma",3
72,"ağılanma",7
82,"ağılanma",1
20,"ağılaşma",1
78,"ağılaşma",2
89,"ağılaşma",1
93,"ağılaşma",1
96,"ağılaşma",1
29,"ağım",4
29,"ağım",4
44,"ağım",4
64,"ağım",3
71,"ağım",3
84,"ağım",5
40,"ağır canlı",4
51,"ağır canlı",6
76,"ağır canlı",4
79,"ağır canlı",2
88,"ağır canlı",5
33,"ağır çekmek",3
43,"ağır çekmek",3
65,"ağır çekmek",4
95,"ağır çekmek",4
78,"ağır iş",7
86,"ağır iş",3
89,"ağır iş",6
7,"ağır işitmek",5
19,"ağır işitmek",3
24,"ağır işitmek",2
33,"ağır işitmek",4
67,"ağır işitmek",3
72,"ağır işitmek",3
94,"ağır işitmek",5
100,"ağır işitmek",4
4,"ağır kaçmak",3
8,"ağır kaçmak",7
24,"ağır kaçmak",6
30,"ağır kaçmak",3
57,"ağır kaçmak",7
83,"ağır kaçmak",2
85,"ağır kaçmak",5
91,"ağır kaçmak",4
92,"ağır kaçmak",2
94,"ağır ol",1
7,"ağırca",7
19,"ağırca",7
60,"ağırca",3
19,"ağırkanlı",5
23,"ağırkanlı",5
30,"ağırkanlı",5
22,"ağırlanma",3
38,"ağırlanma",2
42,"ağırlanma",1
61,"ağırlanma",1
68,"ağırlanma",4
73,"ağırlanma",5
73,"ağırlanma",6
88,"ağırlanma",4
92,"ağırlanma",2
33,"ağırlık basmak",2
55,"ağırlık basmak",5
93,"ağırlık basmak",6
7,"ağırşaklanmak",6
60,"ağırşaklanmak",6
86,"ağırşaklanmak",7
90,"ağırşaklanmak",7
97,"ağırşaklanmak",6
98,"ağırşaklanmak",7
8,"ağış",7
27,"ağış",6
50,"ağış",7
53,"ağış",6
80,"ağış",5
100,"ağış",2
23,"ağıt yakmak",3
67,"ağıt yakmak",3
77,"ağıt yakmak",3
18,"ağıtlama",6
19,"ağıtlama",6
30,"ağıtlama",6
61,"ağıtlama",3
93,"ağıtlama",5
93,"ağıtlama",7
94,"ağıtlama",7
11,"ağız değişikliği",7
34,"ağız değişikliği",2
59,"ağız değişikliği",7
78,"ağız değişikliği",3
2,"ağızlama",2
28,"ağızlama",1
41,"ağızlama",5
42,"ağızlama",1
65,"ağızlama",4
76,"ağızlama",7
5,"ağızsız",6
73,"ağızsız",3
85,"ağızsız",5
99,"ağızsız",4
77,"ağladı ağlayacak",1
85,"ağladı ağlayacak",3
96,"ağladı ağlayacak",5
22,"ağlama",7
42,"ağlama",1
44,"ağlama",2
47,"ağlama",1
88,"ağlama",7
90,"ağlama",1
31,"ağlaşmak",7
38,"ağlaşmak",6
68,"ağlaşmak",2
18,"ağlatış",2
52,"ağlatış",3
69,"ağlatış",3
3,"ağlatmak",7
9,"ağlatmak",7
14,"ağlatmak",1
25,"ağlatmak",4
23,"ağlayış",3
48,"ağlayış",6
77,"ağlayış",1
79,"ağlayış",2
8,"ağrı kesimi",7
12,"ağrı kesimi",2
42,"ağrı kesimi",5
7,"ağrık",5
18,"ağrık",2
72,"ağrık",6
82,"ağrık",6
99,"ağrık",6
2,"ağrıkesen",6
2,"ağrıkesen",1
12,"ağrıkesen",6
17,"ağrıkesen",1
20,"ağrıkesen",1
39,"ağrıkesen",4
53,"ağrıkesen",7
79,"ağrıkesen",1
88,"ağrıkesen",1
70,"ağrılı",7
90,"ağrılı",6
11,"ağrısı tutmak",7
80,"ağrısı tutmak",1
6,"ağrısız",6
25,"ağrısız",5
28,"ağrısız",1
69,"ağrısız",6
70,"ağrısız",6
86,"ağrısız",4
37,"ağrıtma",3
45,"ağrıtma",7
45,"ağrıtma",5
65,"ağrıtma",2
76,"ağrıtma",2
94,"ağrıtma",6
44,"ağrıtmak",3
92,"ağrıtmak",7
1,"ağustos",1
2,"ağustos",4
14,"ağustos",5
55,"ağustos",7
69,"ağustos",7
13,"ağza koyacak bir şey",5
26,"ağza koyacak bir şey",7
91,"ağza koyacak bir şey",2
91,"ağza koyacak bir şey",5
24,"ağzı burnu yerinde",3
28,"ağzı burnu yerinde",4
75,"ağzı burnu yerinde",1
34,"ağzı dili kurumak",6
49,"ağzı dili kurumak",7
36,"ağzı pek",6
68,"ağzı pek",3
68,"ağzı pek",1
5,"ağzı teneke kaplı",2
7,"ağzı teneke kaplı",1
8,"ağzı teneke kaplı",6
54,"ağzı teneke kaplı",2
54,"ağzı teneke kaplı",2
55,"ağzı teneke kaplı",7
61,"ağzı teneke kaplı",1
66,"ağzı teneke kaplı",1
86,"ağzı teneke kaplı",1
89,"ağzı teneke kaplı",4
9,"ağzıbozuk",1
11,"ağzıbozuk",7
30,"ağzıbozuk",7
36,"ağzıbozuk",7
42,"ağzıbozuk",1
65,"ağzıbozuk",4
73,"ağzıbozuk",7
22,"ağzına koymamak",5
32,"ağzına koymamak",4
34,"ağzına koymamak",2
51,"ağzına koymamak",4
13,"ağzına sakız olmak",4
25,"ağzına sakız olmak",5
68,"ağzına sakız olmak",5
91,"ağzına sakız olmak",7
100,"ağzına sakız olmak",4
100,"ağzına sakız olmak",4
7,"ağzından",2
10,"ağzından",1
28,"ağzından",6
57,"ağzından",2
63,"ağzından",2
89,"ağzından",6
24,"ağzından düşmemek",1
26,"ağzından düşmemek",2
32,"ağzından düşmemek",4
38,"ağzından düşmemek",3
70,"ağzından düşmemek",6
4,"ağzını hayra aç",1
13,"ağzını hayra aç",7
52,"ağzını hayra aç",1
83,"ağzını hayra aç",4
14,"ağzının kaşığı olmamak",6
35,"ağzının kaşığı olmamak",3
41,"ağzının kaşığı olmamak",6
52,"ağzının kaşığı olmamak",5
59,"ağzının kaşığı olmamak",2
79,"ağzının kaşığı olmamak",5
4,"ağzının perhizi yok",5
11,"ağzının perhizi yok",1
74,"ağzının perhizi yok",4
79,"ağzının perhizi yok",6
23,"ağzının tadını bilmek",1
34,"ağzının tadını bilmek",6
61,"ağzının tadını bilmek",7
77,"ağzının tadını bilmek",7
81,"ağzının tadını bilmek",5
96,"ağzının tadını bilmek",3
98,"ağzının tadını bilmek",2
8,"aharlama",7
12,"aharlama",3
20,"aharlama",5
46,"aharlama",2
59,"aharlama",6
70,"aharlama",7
76,"aharlama",7
85,"aharlama",2
96,"aharlama",7
3,"ahbap çıkmak",2
41,"ahbap çıkmak",5
83,"ahbap çıkmak",7
70,"ahçıbaşı",2
71,"ahçıbaşı",1
77,"ahçıbaşı",2
89,"ahçıbaşı",1
12,"ahdi",4
12,"ahdi",5
14,"ahdi",4
20,"ahdi",5
31,"ahdi",2
33,"ahdi",1
59,"ahdi",6
59,"ahdi",2
94,"ahdi",7
16,"ahfat",6
51,"ahfat",5
31,"ahırlamak",5
36,"ahırlamak",2
38,"ahırlamak",7
52,"ahırlamak",4
60,"ahırlamak",3
69,"ahırlamak",3
11,"ahibba",4
22,"ahibba",3
26,"ahibba",6
68,"ahibba",7
100,"ahibba",3
40,"ahid",3
48,"ahid",1
52,"ahid",4
58,"ahid",3
60,"ahid",7
63,"ahid",2
84,"ahid",5
92,"ahid",7
23,"ahir zaman",5
37,"ahir zaman",5
37,"ahir zaman",2
41,"ahir zaman",1
75,"ahir zaman",4
1,"ahkam yürütmek",7
27,"ahkam yürütmek",4
38,"ahkam yürütmek",7
51,"ahkam yürütmek",2
60,"ahkam yürütmek",2
12,"ahlaf",3
68,"ahlaf",1
85,"ahlaf",1
4,"ahlakıyat",7
7,"ahlakıyat",1
30,"ahlakıyat",7
48,"ahlakıyat",7
73,"ahlakıyat",5
79,"ahlakıyat",7
2,"ahlaksız",6
43,"ahlaksız",7
55,"ahlaksız",3
86,"ahlaksız",5
48,"ahmak yerine koymak",7
50,"ahmak yerine koymak",7
58,"ahmak yerine koymak",7
62,"ahmak yerine koymak",4
74,"ahmak yerine koymak",6
42,"ahmaklaştırmak",4
61,"ahmaklaştırmak",7
63,"ahmaklaştırmak",5
66,"ahmaklaştırmak",7
82,"ahmaklaştırmak",2
84,"ahmaklaştırmak",1
84,"ahmaklaştırmak",7
91,"ahmaklaştırmak",7
17,"ahmet",2
50,"ahmet",2
53,"ahmet",7
55,"ahmet",3
78,"ahmet",1
96,"ahmet",5
1,"aile hukuku",4
10,"aile hukuku",1
38,"aile hukuku",4
41,"aile hukuku",6
42,"aile hukuku",1
62,"aile hukuku",5
64,"aile hukuku",6
69,"aile hukuku",5
27,"aile saadeti",2
39,"aile saadeti",6
71,"aile saadeti",5
88,"aile saadeti",3
94,"aile saadeti",7
10,"ailecek",2
12,"ailecek",4
14,"ailecek",3
37,"ailecek",2
38,"ailecek",6
56,"ailecek",3
62,"ailecek",1
88,"ailecek",5
89,"ailecek",5
18,"ailelik",3
49,"ailelik",7
57,"ailelik",7
86,"ailelik",1
3,"aitlik",2
28,"aitlik",2
42,"aitlik",2
96,"aitlik",6
2,"ak kan yangısı",6
19,"ak kan yangısı",1
42,"ak kan yangısı",5
70,"ak kan yangısı",2
94,"ak kan yangısı",5
1,"aka",5
14,"aka",2
18,"aka",4
