76,"ağrıtma",2
65,"ağrıtma",2
45,"ağrıtma",5
45,"ağrıtma",7
37,"ağrıtma",3
92,"ağrıtmak",7
44,"ağrıtmak",3
69,"ağustos",7
55,"ağustos",7
14,"ağustos",5
2,"ağustos",4
1,"ağustos",1
91,"ağza koyacak bir şey",5
91,"ağza koyacak bir şey",2
26,"ağza koyacak bir şey",7
13,"ağza koyacak bir şey",5
75,"ağzı burnu yerinde",1
28,"ağzı burnu yerinde",4
24,"ağzı burnu yerinde",3
49,"ağzı dili kurumak",7
34,"ağzı dili kurumak",6
68,"ağzı pek",1
68,"ağzı pek",3
36,"ağzı pek",6
89,"ağzı teneke kaplı",4
86,"ağzı teneke kaplı",1
66,"ağzı teneke kaplı",1
61,"ağzı teneke kaplı",1
55,"ağzı teneke kaplı",7
54,"ağzı teneke kaplı",2
54,"ağzı teneke kaplı",2
8,"ağzı teneke kaplı",6
7,"ağzı teneke kaplı",1
5,"ağzı teneke kaplı",2
73,"ağzıbozuk",7
65,"ağzıbozuk",4
42,"ağzıbozuk",1
36,"ağzıbozuk",7
30,"ağzıbozuk",7
11,"ağzıbozuk",7
9,"ağzıbozuk",1
51,"ağzına koymamak",4
34,"ağzına koymamak",2
32,"ağzına koymamak",4
22,"ağzına koymamak",5
100,"ağzına sakız olmak",4
100,"ağzına sakız olmak",4
91,"ağzına sakız olmak",7
68,"ağzına sakız olmak",5
25,"ağzına sakız olmak",5
13,"ağzına sakız olmak",4
89,"ağzından",6
63,"ağzından",2
57,"ağzından",2
28,"ağzından",6
10,"ağzından",1
7,"ağzından",2
70,"ağzından düşmemek",6
38,"ağzından düşmemek",3
32,"ağzından düşmemek",4
26,"ağzından düşmemek",2
24,"ağzından düşmemek",1
83,"ağzını hayra aç",4
52,"ağzını hayra aç",1
13,"ağzını hayra aç",7
4,"ağzını hayra aç",1
79,"ağzının kaşığı olmamak",5
59,"ağzının kaşığı olmamak",2
52,"ağzının kaşığı olmamak",5
41,"ağzının kaşığı olmamak",6
35,"ağzının kaşığı olmamak",3
14,"ağzının kaşığı olmamak",6
79,"ağzının perhizi yok",6
74,"ağzının perhizi yok",4
11,"ağzının perhizi yok",1
4,"ağzının perhizi yok",5
98,"ağzının tadını bilmek",2
96,"ağzının tadını bilmek",3
81,"ağzının tadını bilmek",5
77,"ağzının tadını bilmek",7
61,"ağzının tadını bilmek",7
34,"ağzının tadını bilmek",6
23,"ağzının tadını bilmek",1
96,"aharlama",7
85,"aharlama",2
76,"aharlama",7
70,"aharlama",7
59,"aharlama",6
46,"aharlama",2
20,"aharlama",5
12,"aharlama",3
8,"aharlama",7
83,"ahbap çıkmak",7
41,"ahbap çıkmak",5
3,"ahbap çıkmak",2
89,"ahçıbaşı",1
77,"ahçıbaşı",2
71,"ahçıbaşı",1
70,"ahçıbaşı",2
94,"ahdi",7
59,"ahdi",2
59,"ahdi",6
33,"ahdi",1
31,"ahdi",2
20,"ahdi",5
14,"ahdi",4
12,"ahdi",5
12,"ahdi",4
51,"ahfat",5
16,"ahfat",6
69,"ahırlamak",3
60,"ahırlamak",3
52,"ahırlamak",4
38,"ahırlamak",7
36,"ahırlamak",2
31,"ahırlamak",5
100,"ahibba",3
68,"ahibba",7
26,"ahibba",6
22,"ahibba",3
11,"ahibba",4
92,"ahid",7
84,"ahid",5
63,"ahid",2
60,"ahid",7
58,"ahid",3
52,"ahid",4
48,"ahid",1
40,"ahid",3
75,"ahir zaman",4
41,"ahir zaman",1
37,"ahir zaman",2
37,"ahir zaman",5
23,"ahir zaman",5
60,"ahkam yürütmek",2
51,"ahkam yürütmek",2
38,"ahkam yürütmek",7
27,"ahkam yürütmek",4
1,"ahkam yürütmek",7
85,"ahlaf",1
68,"ahlaf",1
12,"ahlaf",3
79,"ahlakıyat",7
73,"ahlakıyat",5
48,"ahlakıyat",7
30,"ahlakıyat",7
7,"ahlakıyat",1
4,"ahlakıyat",7
86,"ahlaksız",5
55,"ahlaksız",3
43,"ahlaksız",7
2,"ahlaksız",6
74,"ahmak yerine koymak",6
62,"ahmak yerine koymak",4
58,"ahmak yerine koymak",7
50,"ahmak yerine koymak",7
48,"ahmak yerine koymak",7
91,"ahmaklaştırmak",7
84,"ahmaklaştırmak",7
84,"ahmaklaştırmak",1
82,"ahmaklaştırmak",2
66,"ahmaklaştırmak",7
63,"ahmaklaştırmak",5
61,"ahmaklaştırmak",7
42,"ahmaklaştırmak",4
96,"ahmet",5
78,"ahmet",1
55,"ahmet",3
53,"ahmet",7
50,"ahmet",2
17,"ahmet",2
69,"aile hukuku",5
64,"aile hukuku",6
62,"aile hukuku",5
42,"aile hukuku",1
41,"aile hukuku",6
38,"aile hukuku",4
10,"aile hukuku",1
1,"aile hukuku",4
94,"aile saadeti",7
88,"aile saadeti",3
71,"aile saadeti",5
39,"aile saadeti",6
27,"aile saadeti",2
89,"ailecek",5
88,"ailecek",5
62,"ailecek",1
56,"ailecek",3
38,"ailecek",6
37,"ailecek",2
14,"ailecek",3
12,"ailecek",4
10,"ailecek",2
86,"ailelik",1
57,"ailelik",7
49,"ailelik",7
18,"ailelik",3
96,"aitlik",6
42,"aitlik",2
28,"aitlik",2
3,"aitlik",2
94,"ak kan yangısı",5
70,"ak kan yangısı",2
42,"ak kan yangısı",5
19,"ak kan yangısı",1
2,"ak kan yangısı",6
86,"aka",7
85,"aka",6
62,"aka",6
